4.4;6.27922009485247
4.5;6.38556334648142
4.6;6.49130226960133
4.7;6.59645299352656
4.8;6.70103087844899
4.9;6.8050505673603
5;6.90852603348223
5.1;7.01147062367557
5.2;7.11389709824057
5.3;7.21581766747254
5.4;7.3172440252932
5.5;7.41818738024157
5.6;7.51865848407571
5.7;7.61866765820908
5.8;7.7182248181802
5.9;7.81733949633357
6;7.91602086287049
6.1;8.01427774541216
6.2;8.11211864720293
6.3;8.20955176406845
6.4;8.30658500023238
6.5;8.40322598308516
6.6;8.49948207698913
6.7;8.59536039619673
6.8;8.6908678169509
6.9;8.78601098883096
7;8.88079634540097
7.1;8.97523011421316
7.2;9.06931832621368
7.3;9.16306682459425
7.4;9.25648127312974
7.5;9.34956716403769
7.6;9.44232982539352
7.7;9.53477442813187
7.8;9.62690599266219
7.9;9.71872939512478
8;9.8102493733108
8.1;9.90147053226842
8.2;9.99239734961557
8.3;10.0830341805776
8.4;10.1733852627677
8.5;10.2634547207261
8.6;10.353246570232
8.7;10.442764722404
8.8;10.5320129875996
8.9;10.620995079127
9;10.7097146167805
9.1;10.7981751302087
9.2;10.8863800621257
9.3;10.9743327713745
9.4;11.0620365358508
9.5;11.1494945552944
9.6;11.2367099539564
9.7;11.323685783148
9.8;11.4104250236787
9.9;11.4969305881879
0;0
0.1;0.368504978900746
0.2;0.619711833028197
0.3;0.839908851792654
0.4;1.0421017593426
0.5;1.23187474103657
0.6;1.41229814753215
0.7;1.58529605693074
0.8;1.75217802978837
0.9;1.91388794214538
1;2.0711354457486
1.1;2.22447170211637
1.2;2.37433595609935
1.3;2.52108567934294
1.4;2.66501690057059
1.5;2.80637839102246
1.6;2.94538184842765
1.7;3.08220938782407
1.8;3.21701916790786
1.9;3.34994969471496
2;3.48112316676093
2.1;3.61064811233163
2.2;3.73862149524197
2.3;3.8651304154483
2.4;3.99025349666412
2.5;4.11406202920755
2.6;4.23662091930419
2.7;4.3579894837938
2.8;4.4782221202013
2.9;4.59736887546401
3;4.71547593160345
3.1;4.8325860228299
3.2;4.94873879565601
3.3;5.06397112134117
3.4;5.1783173682271
3.5;5.29180964014028
3.6;5.40447798593599
3.7;5.51635058438064
3.8;5.62745390786201
3.9;5.737812867844
4;5.84745094451722
4.1;5.95639030271381
4.2;6.06465189584077
4.3;6.17225555932579
4.4;6.27922009485247
4.5;6.38556334648142
4.6;6.49130226960133
4.7;6.59645299352656
4.8;6.70103087844899
4.9;6.8050505673603
5;6.90852603348223
5.1;7.01147062367557
5.2;7.11389709824057
5.3;7.21581766747254
5.4;7.3172440252932
5.5;7.41818738024157
5.6;7.51865848407571
5.7;7.61866765820908
5.8;7.7182248181802
5.9;7.81733949633357
6;7.91602086287049
6.1;8.01427774541216
6.2;8.11211864720293
6.3;8.20955176406845
6.4;8.30658500023238
6.5;8.40322598308516
6.6;8.49948207698913
6.7;8.59536039619673
6.8;8.6908678169509
6.9;8.78601098883096
7;8.88079634540097
7.1;8.97523011421316
7.2;9.06931832621368
7.3;9.16306682459425
7.4;9.25648127312974
7.5;9.34956716403769
7.6;9.44232982539352
7.7;9.53477442813187
7.8;9.62690599266219
7.9;9.71872939512478
8;9.8102493733108
8.1;9.90147053226842
8.2;9.99239734961557
8.3;10.0830341805776
8.4;10.1733852627677
8.5;10.2634547207261
8.6;10.353246570232
8.7;10.442764722404
8.8;10.5320129875996
8.9;10.620995079127
9;10.7097146167805
9.1;10.7981751302087
9.2;10.8863800621257
9.3;10.9743327713745
9.4;11.0620365358508
9.5;11.1494945552944
9.6;11.2367099539564
9.7;11.323685783148
9.8;11.4104250236787
9.9;11.4969305881879
0;0
0.1;0.368504978900746
0.2;0.619711833028197
0.3;0.839908851792654
0.4;1.0421017593426
0.5;1.23187474103657
0.6;1.41229814753215
0.7;1.58529605693074
0.8;1.75217802978837
0.9;1.91388794214538
1;2.0711354457486
1.1;2.22447170211637
1.2;2.37433595609935
1.3;2.52108567934294
1.4;2.66501690057059
1.5;2.80637839102246
1.6;2.94538184842765
1.7;3.08220938782407
1.8;3.21701916790786
1.9;3.34994969471496
2;3.48112316676093
2.1;3.61064811233163
2.2;3.73862149524197
2.3;3.8651304154483
2.4;3.99025349666412
2.5;4.11406202920755
2.6;4.23662091930419
2.7;4.3579894837938
2.8;4.4782221202013
2.9;4.59736887546401
3;4.71547593160345
3.1;4.8325860228299
3.2;4.94873879565601
3.3;5.06397112134117
3.4;5.1783173682271
3.5;5.29180964014028
3.6;5.40447798593599
3.7;5.51635058438064
3.8;5.62745390786201
3.9;5.737812867844
4;5.84745094451722
4.1;5.95639030271381
4.2;6.06465189584077
4.3;6.17225555932579
4.4;6.27922009485247
4.5;6.38556334648142
4.6;6.49130226960133
4.7;6.59645299352656
4.8;6.70103087844899
4.9;6.8050505673603
5;6.90852603348223
5.1;7.01147062367557
5.2;7.11389709824057
5.3;7.21581766747254
5.4;7.3172440252932
5.5;7.41818738024157
5.6;7.51865848407571
5.7;7.61866765820908
5.8;7.7182248181802
5.9;7.81733949633357
6;7.91602086287049
6.1;8.01427774541216
6.2;8.11211864720293
6.3;8.20955176406845
6.4;8.30658500023238
6.5;8.40322598308516
6.6;8.49948207698913
6.7;8.59536039619673
6.8;8.6908678169509
6.9;8.78601098883096
7;8.88079634540097
7.1;8.97523011421316
7.2;9.06931832621368
7.3;9.16306682459425
7.4;9.25648127312974
7.5;9.34956716403769
7.6;9.44232982539352
7.7;9.53477442813187
7.8;9.62690599266219
7.9;9.71872939512478
8;9.8102493733108
8.1;9.90147053226842
8.2;9.99239734961557
8.3;10.0830341805776
8.4;10.1733852627677
8.5;10.2634547207261
8.6;10.353246570232
8.7;10.442764722404
8.8;10.5320129875996
8.9;10.620995079127
9;10.7097146167805
9.1;10.7981751302087
9.2;10.8863800621257
9.3;10.9743327713745
9.4;11.0620365358508
9.5;11.1494945552944
9.6;11.2367099539564
9.7;11.323685783148
9.8;11.4104250236787
9.9;11.4969305881879
0;0
0.1;0.368504978900746
0.2;0.619711833028197
0.3;0.839908851792654
0.4;1.0421017593426
0.5;1.23187474103657
0.6;1.41229814753215
0.7;1.58529605693074
0.8;1.75217802978837
0.9;1.91388794214538
1;2.0711354457486
1.1;2.22447170211637
1.2;2.37433595609935
1.3;2.52108567934294
1.4;2.66501690057059
1.5;2.80637839102246
1.6;2.94538184842765
1.7;3.08220938782407
1.8;3.21701916790786
1.9;3.34994969471496
2;3.48112316676093
2.1;3.61064811233163
2.2;3.73862149524197
2.3;3.8651304154483
2.4;3.99025349666412
2.5;4.11406202920755
2.6;4.23662091930419
2.7;4.3579894837938
2.8;4.4782221202013
2.9;4.59736887546401
3;4.71547593160345
3.1;4.8325860228299
3.2;4.94873879565601
3.3;5.06397112134117
3.4;5.1783173682271
3.5;5.29180964014028
3.6;5.40447798593599
3.7;5.51635058438064
3.8;5.62745390786201
3.9;5.737812867844
4;5.84745094451722
4.1;5.95639030271381
4.2;6.06465189584077
4.3;6.17225555932579
4.4;6.27922009485247
4.5;6.38556334648142
4.6;6.49130226960133
4.7;6.59645299352656
4.8;6.70103087844899
4.9;6.8050505673603
5;6.90852603348223
5.1;7.01147062367557
5.2;7.11389709824057
5.3;7.21581766747254
5.4;7.3172440252932
5.5;7.41818738024157
5.6;7.51865848407571
5.7;7.61866765820908
5.8;7.7182248181802
5.9;7.81733949633357
6;7.91602086287049
6.1;8.01427774541216
6.2;8.11211864720293
6.3;8.20955176406845
6.4;8.30658500023238
6.5;8.40322598308516
6.6;8.49948207698913
6.7;8.59536039619673
6.8;8.6908678169509
6.9;8.78601098883096
7;8.88079634540097
7.1;8.97523011421316
7.2;9.06931832621368
7.3;9.16306682459425
7.4;9.25648127312974
7.5;9.34956716403769
7.6;9.44232982539352
7.7;9.53477442813187
7.8;9.62690599266219
7.9;9.71872939512478
8;9.8102493733108
8.1;9.90147053226842
8.2;9.99239734961557
8.3;10.0830341805776
8.4;10.1733852627677
8.5;10.2634547207261
8.6;10.353246570232
8.7;10.442764722404
8.8;10.5320129875996
8.9;10.620995079127
9;10.7097146167805
9.1;10.7981751302087
9.2;10.8863800621257
9.3;10.9743327713745
9.4;11.0620365358508
9.5;11.1494945552944
9.6;11.2367099539564
9.7;11.323685783148
9.8;11.4104250236787
9.9;11.4969305881879
0;0
0.1;0.368504978900746
0.2;0.619711833028197
0.3;0.839908851792654
0.4;1.0421017593426
0.5;1.23187474103657
0.6;1.41229814753215
0.7;1.58529605693074
0.8;1.75217802978837
0.9;1.91388794214538
1;2.0711354457486
1.1;2.22447170211637
1.2;2.37433595609935
1.3;2.52108567934294
1.4;2.66501690057059
1.5;2.80637839102246
1.6;2.94538184842765
1.7;3.08220938782407
1.8;3.21701916790786
1.9;3.34994969471496
2;3.48112316676093
2.1;3.61064811233163
2.2;3.73862149524197
2.3;3.8651304154483
2.4;3.99025349666412
2.5;4.11406202920755
2.6;4.23662091930419
2.7;4.3579894837938
2.8;4.4782221202013
2.9;4.59736887546401
3;4.71547593160345
3.1;4.8325860228299
3.2;4.94873879565601
3.3;5.06397112134117
3.4;5.1783173682271
3.5;5.29180964014028
3.6;5.40447798593599
3.7;5.51635058438064
3.8;5.62745390786201
3.9;5.737812867844
4;5.84745094451722
4.1;5.95639030271381
4.2;6.06465189584077
4.3;6.17225555932579
4.4;6.27922009485247
4.5;6.38556334648142
4.6;6.49130226960133
4.7;6.59645299352656
4.8;6.70103087844899
4.9;6.8050505673603
5;6.90852603348223
5.1;7.01147062367557
5.2;7.11389709824057
5.3;7.21581766747254
5.4;7.3172440252932
5.5;7.41818738024157
5.6;7.51865848407571
5.7;7.61866765820908
5.8;7.7182248181802
5.9;7.81733949633357
6;7.91602086287049
6.1;8.01427774541216
6.2;8.11211864720293
6.3;8.20955176406845
6.4;8.30658500023238
6.5;8.40322598308516
6.6;8.49948207698913
6.7;8.59536039619673
6.8;8.6908678169509
6.9;8.78601098883096
7;8.88079634540097
7.1;8.97523011421316
7.2;9.06931832621368
7.3;9.16306682459425
7.4;9.25648127312974
7.5;9.34956716403769
7.6;9.44232982539352
7.7;9.53477442813187
7.8;9.62690599266219
7.9;9.71872939512478
8;9.8102493733108
8.1;9.90147053226842
8.2;9.99239734961557
8.3;10.0830341805776
8.4;10.1733852627677
8.5;10.2634547207261
8.6;10.353246570232
8.7;10.442764722404
8.8;10.5320129875996
8.9;10.620995079127
9;10.7097146167805
9.1;10.7981751302087
9.2;10.8863800621257
9.3;10.9743327713745
9.4;11.0620365358508
9.5;11.1494945552944
9.6;11.2367099539564
9.7;11.323685783148
9.8;11.4104250236787
9.9;11.4969305881879
0;0
0.1;0.368504978900746
0.2;0.619711833028197
0.3;0.839908851792654
0.4;1.0421017593426
0.5;1.23187474103657
0.6;1.41229814753215
0.7;1.58529605693074
0.8;1.75217802978837
0.9;1.91388794214538
1;2.0711354457486
1.1;2.22447170211637
1.2;2.37433595609935
1.3;2.52108567934294
1.4;2.66501690057059
1.5;2.80637839102246
1.6;2.94538184842765
1.7;3.08220938782407
1.8;3.21701916790786
1.9;3.34994969471496
2;3.48112316676093
2.1;3.61064811233163
2.2;3.73862149524197
2.3;3.8651304154483
2.4;3.99025349666412
2.5;4.11406202920755
2.6;4.23662091930419
2.7;4.3579894837938
2.8;4.4782221202013
2.9;4.59736887546401
3;4.71547593160345
3.1;4.8325860228299
3.2;4.94873879565601
3.3;5.06397112134117
3.4;5.1783173682271
3.5;5.29180964014028
3.6;5.40447798593599
3.7;5.51635058438064
3.8;5.62745390786201
3.9;5.737812867844
4;5.84745094451722
4.1;5.95639030271381
4.2;6.06465189584077
4.3;6.17225555932579
4.4;6.27922009485247
4.5;6.38556334648142
4.6;6.49130226960133
4.7;6.59645299352656
4.8;6.70103087844899
4.9;6.8050505673603
5;6.90852603348223
5.1;7.01147062367557
5.2;7.11389709824057
5.3;7.21581766747254
5.4;7.3172440252932
5.5;7.41818738024157
5.6;7.51865848407571
5.7;7.61866765820908
5.8;7.7182248181802
5.9;7.81733949633357
6;7.91602086287049
6.1;8.01427774541216
6.2;8.11211864720293
6.3;8.20955176406845
6.4;8.30658500023238
6.5;8.40322598308516
6.6;8.49948207698913
6.7;8.59536039619673
6.8;8.6908678169509
6.9;8.78601098883096
7;8.88079634540097
7.1;8.97523011421316
7.2;9.06931832621368
7.3;9.16306682459425
7.4;9.25648127312974
7.5;9.34956716403769
7.6;9.44232982539352
7.7;9.53477442813187
7.8;9.62690599266219
7.9;9.71872939512478
8;9.8102493733108
8.1;9.90147053226842
8.2;9.99239734961557
8.3;10.0830341805776
8.4;10.1733852627677
8.5;10.2634547207261
8.6;10.353246570232
8.7;10.442764722404
8.8;10.5320129875996
8.9;10.620995079127
9;10.7097146167805
9.1;10.7981751302087
9.2;10.8863800621257
9.3;10.9743327713745
9.4;11.0620365358508
9.5;11.1494945552944
9.6;11.2367099539564
9.7;11.323685783148
9.8;11.4104250236787
9.9;11.4969305881879
0;0
0.1;0.368504978900746
0.2;0.619711833028197
0.3;0.839908851792654
0.4;1.0421017593426
0.5;1.23187474103657
0.6;1.41229814753215
0.7;1.58529605693074
0.8;1.75217802978837
0.9;1.91388794214538
1;2.0711354457486
1.1;2.22447170211637
1.2;2.37433595609935
1.3;2.52108567934294
1.4;2.66501690057059
1.5;2.80637839102246
1.6;2.94538184842765
1.7;3.08220938782407
1.8;3.21701916790786
1.9;3.34994969471496
2;3.48112316676093
2.1;3.61064811233163
2.2;3.73862149524197
2.3;3.8651304154483
2.4;3.99025349666412
2.5;4.11406202920755
2.6;4.23662091930419
2.7;4.3579894837938
2.8;4.4782221202013
2.9;4.59736887546401
3;4.71547593160345
3.1;4.8325860228299
3.2;4.94873879565601
3.3;5.06397112134117
3.4;5.1783173682271
3.5;5.29180964014028
3.6;5.40447798593599
3.7;5.51635058438064
3.8;5.62745390786201
3.9;5.737812867844
4;5.84745094451722
4.1;5.95639030271381
4.2;6.06465189584077
4.3;6.17225555932579
4.4;6.27922009485247
4.5;6.38556334648142
4.6;6.49130226960133
4.7;6.59645299352656
4.8;6.70103087844899
4.9;6.8050505673603
5;6.90852603348223
5.1;7.01147062367557
5.2;7.11389709824057
5.3;7.21581766747254
5.4;7.3172440252932
5.5;7.41818738024157
5.6;7.51865848407571
5.7;7.61866765820908
5.8;7.7182248181802
5.9;7.81733949633357
6;7.91602086287049
6.1;8.01427774541216
6.2;8.11211864720293
6.3;8.20955176406845
6.4;8.30658500023238
6.5;8.40322598308516
6.6;8.49948207698913
6.7;8.59536039619673
6.8;8.6908678169509
6.9;8.78601098883096
7;8.88079634540097
7.1;8.97523011421316
7.2;9.06931832621368
7.3;9.16306682459425
7.4;9.25648127312974
7.5;9.34956716403769
7.6;9.44232982539352
7.7;9.53477442813187
7.8;9.62690599266219
7.9;9.71872939512478
8;9.8102493733108
8.1;9.90147053226842
8.2;9.99239734961557
8.3;10.0830341805776
8.4;10.1733852627677
8.5;10.2634547207261
8.6;10.353246570232
8.7;10.442764722404
8.8;10.5320129875996
8.9;10.620995079127
9;10.7097146167805
9.1;10.7981751302087
9.2;10.8863800621257
9.3;10.9743327713745
9.4;11.0620365358508
9.5;11.1494945552944
9.6;11.2367099539564
9.7;11.323685783148
9.8;11.4104250236787
9.9;11.4969305881879
0;0
0.1;0.368504978900746
0.2;0.619711833028197
0.3;0.839908851792654
0.4;1.0421017593426
0.5;1.23187474103657
0.6;1.41229814753215
0.7;1.58529605693074
0.8;1.75217802978837
0.9;1.91388794214538
1;2.0711354457486
1.1;2.22447170211637
1.2;2.37433595609935
1.3;2.52108567934294
1.4;2.66501690057059
1.5;2.80637839102246
1.6;2.94538184842765
1.7;3.08220938782407
1.8;3.21701916790786
1.9;3.34994969471496
2;3.48112316676093
2.1;3.61064811233163
2.2;3.73862149524197
2.3;3.8651304154483
2.4;3.99025349666412
2.5;4.11406202920755
2.6;4.23662091930419
2.7;4.3579894837938
2.8;4.4782221202013
2.9;4.59736887546401
3;4.71547593160345
3.1;4.8325860228299
3.2;4.94873879565601
3.3;5.06397112134117
3.4;5.1783173682271
3.5;5.29180964014028
3.6;5.40447798593599
3.7;5.51635058438064
3.8;5.62745390786201
3.9;5.737812867844
4;5.84745094451722
4.1;5.95639030271381
4.2;6.06465189584077
4.3;6.17225555932579
4.4;6.27922009485247
4.5;6.38556334648142
4.6;6.49130226960133
4.7;6.59645299352656
4.8;6.70103087844899
4.9;6.8050505673603
5;6.90852603348223
5.1;7.01147062367557
5.2;7.11389709824057
5.3;7.21581766747254
5.4;7.3172440252932
5.5;7.41818738024157
5.6;7.51865848407571
5.7;7.61866765820908
5.8;7.7182248181802
5.9;7.81733949633357
6;7.91602086287049
6.1;8.01427774541216
6.2;8.11211864720293
6.3;8.20955176406845
6.4;8.30658500023238
6.5;8.40322598308516
6.6;8.49948207698913
6.7;8.59536039619673
6.8;8.6908678169509
6.9;8.78601098883096
7;8.88079634540097
7.1;8.97523011421316
7.2;9.06931832621368
7.3;9.16306682459425
7.4;9.25648127312974
7.5;9.34956716403769
7.6;9.44232982539352
7.7;9.53477442813187
7.8;9.62690599266219
7.9;9.71872939512478
8;9.8102493733108
8.1;9.90147053226842
8.2;9.99239734961557
8.3;10.0830341805776
8.4;10.1733852627677
8.5;10.2634547207261
8.6;10.353246570232
8.7;10.442764722404
8.8;10.5320129875996
8.9;10.620995079127
9;10.7097146167805
9.1;10.7981751302087
9.2;10.8863800621257
9.3;10.9743327713745
9.4;11.0620365358508
9.5;11.1494945552944
9.6;11.2367099539564
9.7;11.323685783148
9.8;11.4104250236787
9.9;11.4969305881879
0;0
0.1;0.368504978900746
0.2;0.619711833028197
0.3;0.839908851792654
0.4;1.0421017593426
0.5;1.23187474103657
0.6;1.41229814753215
0.7;1.58529605693074
0.8;1.75217802978837
0.9;1.91388794214538
1;2.0711354457486
1.1;2.22447170211637
1.2;2.37433595609935
1.3;2.52108567934294
1.4;2.66501690057059
1.5;2.80637839102246
1.6;2.94538184842765
1.7;3.08220938782407
1.8;3.21701916790786
1.9;3.34994969471496
2;3.48112316676093
2.1;3.61064811233163
2.2;3.73862149524197
2.3;3.8651304154483
2.4;3.99025349666412
2.5;4.11406202920755
2.6;4.23662091930419
2.7;4.3579894837938
2.8;4.4782221202013
2.9;4.59736887546401
3;4.71547593160345
3.1;4.8325860228299
3.2;4.94873879565601
3.3;5.06397112134117
3.4;5.1783173682271
3.5;5.29180964014028
3.6;5.40447798593599
3.7;5.51635058438064
3.8;5.62745390786201
3.9;5.737812867844
4;5.84745094451722
4.1;5.95639030271381
4.2;6.06465189584077
4.3;6.17225555932579
4.4;6.27922009485247
4.5;6.38556334648142
4.6;6.49130226960133
4.7;6.59645299352656
4.8;6.70103087844899
4.9;6.8050505673603
5;6.90852603348223
5.1;7.01147062367557
5.2;7.11389709824057
5.3;7.21581766747254
5.4;7.3172440252932
5.5;7.41818738024157
5.6;7.51865848407571
5.7;7.61866765820908
5.8;7.7182248181802
5.9;7.81733949633357
6;7.91602086287049
6.1;8.01427774541216
6.2;8.11211864720293
6.3;8.20955176406845
6.4;8.30658500023238
6.5;8.40322598308516
6.6;8.49948207698913
6.7;8.59536039619673
6.8;8.6908678169509
6.9;8.78601098883096
7;8.88079634540097
7.1;8.97523011421316
7.2;9.06931832621368
7.3;9.16306682459425
7.4;9.25648127312974
7.5;9.34956716403769
7.6;9.44232982539352
7.7;9.53477442813187
7.8;9.62690599266219
7.9;9.71872939512478
8;9.8102493733108
8.1;9.90147053226842
8.2;9.99239734961557
8.3;10.0830341805776
8.4;10.1733852627677
8.5;10.2634547207261
8.6;10.353246570232
8.7;10.442764722404
8.8;10.5320129875996
8.9;10.620995079127
9;10.7097146167805
9.1;10.7981751302087
9.2;10.8863800621257
9.3;10.9743327713745
9.4;11.0620365358508
9.5;11.1494945552944
9.6;11.2367099539564
9.7;11.323685783148
9.8;11.4104250236787
9.9;11.4969305881879
0;0
0.1;0.368504978900746
0.2;0.619711833028197
0.3;0.839908851792654
0.4;1.0421017593426
0.5;1.23187474103657
0.6;1.41229814753215
0.7;1.58529605693074
0.8;1.75217802978837
0.9;1.91388794214538
1;2.0711354457486
1.1;2.22447170211637
1.2;2.37433595609935
1.3;2.52108567934294
1.4;2.66501690057059
1.5;2.80637839102246
1.6;2.94538184842765
1.7;3.08220938782407
1.8;3.21701916790786
1.9;3.34994969471496
2;3.48112316676093
2.1;3.61064811233163
2.2;3.73862149524197
2.3;3.8651304154483
2.4;3.99025349666412
2.5;4.11406202920755
2.6;4.23662091930419
2.7;4.3579894837938
2.8;4.4782221202013
2.9;4.59736887546401
3;4.71547593160345
3.1;4.8325860228299
3.2;4.94873879565601
3.3;5.06397112134117
3.4;5.1783173682271
3.5;5.29180964014028
3.6;5.40447798593599
3.7;5.51635058438064
3.8;5.62745390786201
3.9;5.737812867844
4;5.84745094451722
4.1;5.95639030271381
4.2;6.06465189584077
4.3;6.17225555932579
4.4;6.27922009485247
4.5;6.38556334648142
4.6;6.49130226960133
4.7;6.59645299352656
4.8;6.70103087844899
4.9;6.8050505673603
5;6.90852603348223
5.1;7.01147062367557
5.2;7.11389709824057
5.3;7.21581766747254
5.4;7.3172440252932
5.5;7.41818738024157
5.6;7.51865848407571
5.7;7.61866765820908
5.8;7.7182248181802
5.9;7.81733949633357
6;7.91602086287049
6.1;8.01427774541216
6.2;8.11211864720293
6.3;8.20955176406845
6.4;8.30658500023238
6.5;8.40322598308516
6.6;8.49948207698913
6.7;8.59536039619673
6.8;8.6908678169509
6.9;8.78601098883096
7;8.88079634540097
7.1;8.97523011421316
7.2;9.06931832621368
7.3;9.16306682459425
7.4;9.25648127312974
7.5;9.34956716403769
7.6;9.44232982539352
7.7;9.53477442813187
7.8;9.62690599266219
7.9;9.71872939512478
8;9.8102493733108
8.1;9.90147053226842
8.2;9.99239734961557
8.3;10.0830341805776
8.4;10.1733852627677
8.5;10.2634547207261
8.6;10.353246570232
8.7;10.442764722404
8.8;10.5320129875996
8.9;10.620995079127
9;10.7097146167805
9.1;10.7981751302087
9.2;10.8863800621257
9.3;10.9743327713745
9.4;11.0620365358508
9.5;11.1494945552944
9.6;11.2367099539564
